dataset_name,subsample_frac,seed,save_dir,model_name,distiller_name,binary_mapper_name,binary_mapper_bit,binary_mapper_depth,binary_mapper_frac,max_depth,max_features,max_rules,max_trees,pre_interaction,pre_max_features,post_interaction,post_max_features,size_interactions,n_epochs,gpu,use_cache,cat_mappings,task_type,save_dir_unique,teacher_avg_kfold_val_r2,distiller_avg_kfold_val_r2,teacher_kfold_val_r2,distiller_kfold_val_r2,teacher_r2_score_train_true,teacher_r2_score_val_true,distiller_r2_score_train_true,distiller_r2_score_val_true,distiller_r2_score_train_teacher,distiller_r2_score_val_teacher
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1a89bfac19bb25f76d901ee46d5fd839c548154569f7bb13be0e0d7279077260,0.4155417845226241,0.4127459032001976,"[0.3988235930582005, 0.4275257201699626, 0.4202760403397091]","[0.40007408016561596, 0.4222062572986386, 0.4159573721363381]",0.47432359866972285,0.389112966761051,0.47271990166403466,0.38497512532162304,0.9998089727927739,0.9986510179563586
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,2,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1aa72c50e896ad5cfb142a2130f4db4f9079a6dd34d1331171ef6948af225ce1,0.6473297482568746,0.647376271662541,"[0.6701470291230678, 0.6624359604957035, 0.6094062551518525]","[0.6769544589177028, 0.6481752330546278, 0.6169991230152923]",0.8027850068615769,0.7870679481167152,0.7988457234496,0.7781529634479548,0.9946086744705516,0.9859039244954985
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,3,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1b5185c202127a24bc40d3204102e8d4fa2df7a231bc4411179838ed3e3cc6c8,0.5349820413205735,0.5264957087880066,"[0.5926809413289142, 0.5324731134280867, 0.4797920692047196]","[0.5896477974514769, 0.5226293631584307, 0.4672099657541121]",0.6509574642091616,0.6930939768288732,0.6477518210421157,0.687750190214149,0.9982103589683181,0.9968171286820455
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1b84f28e4a26107320832a67d432111039b80a502b392f7228c5eca288d7ccc6,0.5357925388852295,0.49095594067353315,"[0.4520548978803942, 0.5788738408146825, 0.5764488779606115]","[0.4382036520016418, 0.5557539211109075, 0.47891024890805023]",0.613786838645937,0.5531629350468699,0.5996917358905505,0.540924510344361,0.9918948053346448,0.9905221993529174
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1bc596b66705dd09f4ac535b44cc8512da42a959294344ec492ba5e67466c997,0.5392658094033521,0.5359350194920575,"[0.529299407204102, 0.5460402070679248, 0.5424578139380296]","[0.5256974365075067, 0.54300778007971, 0.5390998418889558]",0.5422062703634637,0.5235875790350952,0.5389945415200097,0.5210315010399813,0.9993765943737634,0.9991239091172066
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1bd5beef63cdc9fc008bada07e0d5ee3a7fff1cbc21c09a5b154ae7453e6755c,0.919451704045788,0.9189849672103142,"[0.9231492676276002, 0.9167108307687495, 0.9184950137410146]","[0.9232160924976951, 0.9154984869154653, 0.9182403222177822]",0.9061027940248071,0.9057507822960609,0.9039928940099359,0.9038346995948997,0.9994209185008615,0.9993725730166716
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1c9f50b65b4c4cb2c3f29cb3f9f5d67511f70c574240f52cbd8f69d0de0a2cd8,0.4901449691250255,0.4412307228082433,"[0.4704784656051023, 0.5193728746183363, 0.48058356715163786]","[0.46348209433819143, 0.46438091715827146, 0.39582915692826726]",0.47853291990838875,0.48293350595785234,0.4653656908225554,0.474470936389639,0.9872222141286913,0.9888884422427624
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,gmm_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1cc343a9ccae5bbfba2d1a66c863a3d9bd68519e586888a713e714c9138fe546,0.9021093992807421,0.8999153316266364,"[0.9083990130562248, 0.8939879185366439, 0.9039412662493574]","[0.9055486477765683, 0.8915842369825759, 0.9026131101207653]",0.8877144658394087,0.8853596128354762,0.8852097246268519,0.885250298766575,0.9978210535359673,0.9976966404542418
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1cd80cbf5850338adfdf01f542ea4d6cf33ba5ee76792fe369cbb1ba46f3edc2,0.4258971790270061,0.4215467119402474,"[0.41163725677083274, 0.44600187342526376, 0.42005240688492174]","[0.40379584705597704, 0.44438191120847925, 0.4164623775562858]",0.4531513475335035,0.42498788751472416,0.4520243818933616,0.4251887836450211,0.9989730144223509,0.9987709481651237
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1ce9a20b684095e9b7a9ef26a3788978f14f8b96d0b64e112a3a8ca2a4366075,0.7231028230739197,0.7222248483634827,"[0.7353379742857975, 0.701450578450357, 0.7325199164856047]","[0.7392175225490984, 0.7011337497775915, 0.7263232727637583]",0.7466924411016636,0.6956382373601988,0.7416920567296357,0.688152792776505,0.9852644653892728,0.9856585459130157
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,2,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1e542ce745867e5eb8321b63188c1936d615afae2b0b2e9cefc9029471b65294,0.6039084976737524,0.596448424843019,"[0.5937697445770338, 0.6027220792291654, 0.6152336692150582]","[0.5847268903623362, 0.5971860945031904, 0.6074322896635305]",0.613334049484268,0.6071212127250029,0.6053274492398772,0.6016329000624936,0.99624236693288,0.9962016637457405
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/1f062654bcdb782af61c9e858c8c3cc4d84d78572a8002de5e361e5ddc8a1bd9,0.915660950597622,0.9127671950394923,"[0.9228341090010814, 0.9067192777001628, 0.917429465091622]","[0.9227608217694094, 0.8990174726618559, 0.9165232906872116]",0.8997691539869768,0.8997918621930975,0.8991119719470388,0.8992778529175025,0.9999461631983105,0.9999448989511095
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,3,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/210a1982920d409ea7d002bfbcf1e3868adeec39e9c21f0db4e91513eb5d8869,0.5206699100853341,0.4625457224539662,"[0.5043106300339961, 0.5752769150803922, 0.48242218514161395]","[0.4507752685925803, 0.5058744018143564, 0.43098749695496186]",0.6157199844028377,0.5990433770398629,0.5566148137865023,0.5457581667559588,0.9769608636834772,0.9769838669943028
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,dt_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/21ca6ef9870284b469edc89c2b28bdbf87ac480499cd0903500e220aae9babfd,0.4159931577933654,0.40914460946486475,"[0.3969683078878392, 0.40456674169394513, 0.44644442379831184]","[0.3849788490543119, 0.39803314128036626, 0.444421838059916]",0.4554055440484305,0.4252011885928296,0.45080689369561,0.4255137464117934,0.9960129798735784,0.993801675925205
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/221e2c1c733341e12637016aff7cbf6cfb6ed14fa286b77c63942c6b41298646,0.5338807928523311,0.5198551285715849,"[0.5983334728349616, 0.5410363784758447, 0.46227252724618717]","[0.5826629171095017, 0.5203239842318865, 0.45657848437336646]",0.6435619120889577,0.685213509445721,0.6011591428281915,0.6664602071817369,0.9787109070492626,0.9794620309620035
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/22ceb078a8207140d1f2223e5054debf8daa2da8268464b26c400ad6463fa1cd,0.4250255171307243,0.30266712675802177,"[0.41163725677083274, 0.45135970993492047, 0.4120795846864197]","[0.2804359004513268, 0.399190093696117, 0.22837538612662145]",0.46129773813533737,0.4338882491238829,0.3794806710124088,0.3562506111381215,0.870340866846672,0.8632443285104447
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,gmm_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/23d0e2ce286db9067e63ab052208bc337287712156d95d0b630c19b4eb478e5d,0.4400806446563828,0.43624892001384646,"[0.41086271399369856, 0.44863692252911425, 0.46074229744633566]","[0.40960968275891174, 0.44525142621295766, 0.45388565106967005]",0.4570955123701227,0.42382212379427076,0.43911677732179843,0.4221799036701125,0.9827569469880723,0.9764981954561807
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,2,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/247f3083dd33bfef6d4a7de242447e103a31d19fa9b72b3abd6177cc3ce1f6db,0.3917447624332648,0.3863579427538846,"[0.3576549384209613, 0.3922019857717749, 0.4253773631070582]","[0.3541024682057361, 0.38756631817992404, 0.4174050418759935]",0.41267620165977204,0.3887741646173052,0.407939884378272,0.38346378928300484,0.9983322995855598,0.9980933142672193
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,2,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/2489a3a8d3aa1ddbc13ebfde3fa3ccb0f6494ef317f28cf280580c9ccca92372,0.9599847730433478,0.9567938605254396,"[0.9580241833055589, 0.9592535357050295, 0.9626766001194551]","[0.9553569150083122, 0.9555642158133361, 0.9594604507546703]",0.9619362726658275,0.9632906665669417,0.9595107232934889,0.9606159837670136,0.9993156692237931,0.9992599723139105
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,gmm_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/24c20058a0ef4bc79a07197df8dd1add79cdf4a6b43bbe501d18fd2dc855a306,0.9418379861181579,0.9409791899501748,"[0.9388712751729099, 0.9416661342239003, 0.944976548957664]","[0.9383496235742895, 0.9403955923802878, 0.9441923538959475]",0.9426209042753264,0.9399378645705389,0.9422211828550303,0.9395813535341321,0.9999119897988895,0.999866641192945
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/269a459f263201b414c4f89810bd95b5c3dd24da5249b94b9cf645ca62372bd6,0.4919987348922917,0.4903410914139421,"[0.4704784656051023, 0.5221038076146494, 0.4834139314571234]","[0.46918617928961326, 0.5202755688721254, 0.48156152608008773]",0.4776440245088577,0.4816766555651909,0.4767032493219182,0.48096276028927987,0.9998991690474659,0.999809070644299
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,dt_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/27bfd320b0d49f1cdca479a0eafddb77bb48f9d22673b9d1f28972296efa5c0f,0.4169840590430911,0.3981571691632347,"[0.3969683078878392, 0.4038926509171721, 0.450091218324262]","[0.3784966630584501, 0.39100537909744215, 0.42496946533381197]",0.4528180247552904,0.42590074576299375,0.4373835837356459,0.4109595750414853,0.9866264981524171,0.9860762906704953
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/2843723e712bf3a81e932d171f891967b3cb7dc345bcae7bbcc5fd7824d935b3,0.714655559468156,0.7035078508606109,"[0.7446957352885013, 0.6889574704924766, 0.7103134726234902]","[0.732479808601864, 0.6749724263859218, 0.7030713175940466]",0.7557875915067911,0.6836928854474504,0.7468290773970241,0.6785525150574644,0.9964279161884141,0.9917847356527809
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/28b06d7323d53d61d4846d8641f9d47c8636c55da513af82216ebcf2e37d8d5e,0.6447978077204246,0.6341270166304779,"[0.6465454347814865, 0.6605838202181173, 0.62726416816167]","[0.6320693256303787, 0.6495551391307122, 0.6207565851303429]",0.6584796865013749,0.6467308584144111,0.6499027442753,0.6401672597262874,0.9965847030822109,0.996525634958668
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,2,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/29311be1576ae740123e6c751effa19e5bcfb380f0e249597b8f7d64bd7fcc46,0.6335646902092236,0.6330276434324263,"[0.5095762333175888, 0.7002488486362715, 0.6908689886738104]","[0.5126072477096733, 0.6992817507830458, 0.6871939318045602]",0.7335336741875498,0.6493965673447701,0.7302540661357739,0.6457670741161243,0.9963478423967196,0.9951853822745996
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,3,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/2a31d5a83bd21a7a055ed07f728923bb4b535368de8abcbc56195949aed54f02,0.535911136765438,0.5106829068585029,"[0.5926809413289142, 0.5409760387472546, 0.4740764302201451]","[0.5723879449246663, 0.5145852998164895, 0.44507547583435314]",0.6565195570062358,0.6946726645081172,0.6314747604809617,0.6906968303285248,0.9710828573591496,0.9768160096260884
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,dt_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/2a43d192d52eaaf9d8b4efaf26dee06483cdcc877992d5bb90827444d5476e2e,0.928437549041092,0.9162331322815372,"[0.9068109917746399, 0.9481690393693363, 0.9303326159793]","[0.8828905316399797, 0.941236808190194, 0.9245720570144382]",0.9475953276251359,0.9354319574857778,0.9420686575361654,0.9295577803644295,0.9979839052999897,0.9984080952859398
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/2a762555308c61c3b815c1c9bbcb048c014f589e8ab4d807c397cb7d4948ef22,0.4804835682464337,0.47318448229979276,"[0.47123678057162244, 0.4846258573374205, 0.4855880668302581]","[0.46662521905466214, 0.48159362954117546, 0.47133459830354063]",0.4881091302857623,0.4687469779966944,0.4823073518383778,0.4628022621889992,0.9982759106520523,0.9978701396245504
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,gmm_binary_mapper,0,3,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/2b38314890a74e0ca52b487bf6ebdeb1cb17032ab3079212be1b59ba4efd35b4,0.880036349934227,0.878880591514115,"[0.8877031340771403, 0.8659786098510218, 0.8864273058745188]","[0.886437994026395, 0.8637431208838036, 0.886460659632146]",0.8538267460286514,0.8498203004970897,0.8529062108590522,0.8501861947366751,0.9992910575821102,0.999157039903089
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,dt_binary_mapper,0,2,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/2b66d14f75dc4694b93633eb7e852687e71f21353627566fb6bdebdf342c3865,0.9547012314182273,0.9439024281997289,"[0.9496415787538528, 0.9604581031445805, 0.9540040123562485]","[0.9201838091534006, 0.956821586692232, 0.9547018887535541]",0.9650024813540926,0.9597252731522785,0.9597869454915658,0.9507169852428474,0.9985198950130869,0.9978222779655901
